FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_007990655.1_ASM799065v1_genomic.fna	NZ_AP019762.1	9082	9942	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_007990655.1_ASM799065v1_genomic.fna	NZ_AP019762.1	11305	12141	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_007990655.1_ASM799065v1_genomic.fna	NZ_AP019762.1	12141	12968	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_007990655.1_ASM799065v1_genomic.fna	NZ_AP019762.1	13005	13820	-	sul2	1-816/816	===============	0/0	100.00	99.88	ncbi	NG_048118.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_007990655.1_ASM799065v1_genomic.fna	NZ_AP019762.1	24528	25727	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043217.1	3662744	3663877	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047496.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043218.1	55328	56155	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043218.1	56155	56991	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043218.1	60996	61856	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	5078	6277	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	15260	16075	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	17052	17973	+	mph(A)	1-921/921	========/======	1/1	100.00	99.67	ncbi	NG_047986.1	Mph(A) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	23268	24107	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	24612	25403	-	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047343.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	25811	26308	-	dfrA12	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047689.1	trimethoprim-resistant dihydrofolate reductase DfrA12	TRIMETHOPRIM
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	30947	31774	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043219.1	31774	32610	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008124005.1_ASM812400v1_genomic.fna	NZ_CP043220.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124085.1_ASM812408v1_genomic.fna	NZ_CP043181.1	3094368	3095501	-	blaEC-19	1-1134/1134	===============	0/0	100.00	99.03	ncbi	NG_049084.1	class C extended-spectrum beta-lactamase EC-19	CEPHALOSPORIN
GCF_008124085.1_ASM812408v1_genomic.fna	NZ_CP043182.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124105.1_ASM812410v1_genomic.fna	NZ_CP043185.1	2199027	2199821	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124105.1_ASM812410v1_genomic.fna	NZ_CP043185.1	3108358	3109491	-	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124105.1_ASM812410v1_genomic.fna	NZ_CP043186.1	4262	5137	+	blaCTX-M-1	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048897.1	class A extended-spectrum beta-lactamase CTX-M-1	CEPHALOSPORIN
GCF_008124125.1_ASM812412v1_genomic.fna	NZ_CP043183.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124125.1_ASM812412v1_genomic.fna	NZ_CP043183.1	4161531	4162664	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124125.1_ASM812412v1_genomic.fna	NZ_CP043184.1	4261	5136	+	blaCTX-M-1	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048897.1	class A extended-spectrum beta-lactamase CTX-M-1	CEPHALOSPORIN
GCF_008124145.1_ASM812414v1_genomic.fna	NZ_CP043187.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124145.1_ASM812414v1_genomic.fna	NZ_CP043187.1	4161526	4162659	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124145.1_ASM812414v1_genomic.fna	NZ_CP043188.1	4262	5137	+	blaCTX-M-1	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048897.1	class A extended-spectrum beta-lactamase CTX-M-1	CEPHALOSPORIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043189.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043189.1	4161529	4162662	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	49656	50801	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	79142	79957	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	79994	80821	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	80821	81657	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	82993	84192	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	84792	86006	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	114173	114646	+	dfrA1	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047676.1	trimethoprim-resistant dihydrofolate reductase DfrA1	TRIMETHOPRIM
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	115691	116530	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	123914	124729	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_008124165.1_ASM812416v1_genomic.fna	NZ_CP043190.1	128988	129848	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043191.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043191.1	4161529	4162662	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	49656	50801	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	79142	79957	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	79994	80821	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	80821	81657	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	82993	84192	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	84792	86006	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	114173	114646	+	dfrA1	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047676.1	trimethoprim-resistant dihydrofolate reductase DfrA1	TRIMETHOPRIM
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	115691	116530	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	123914	124729	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_008124185.1_ASM812418v1_genomic.fna	NZ_CP043192.1	128988	129848	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_008124205.1_ASM812420v1_genomic.fna	NZ_CP043193.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124205.1_ASM812420v1_genomic.fna	NZ_CP043193.1	4161532	4162665	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124205.1_ASM812420v1_genomic.fna	NZ_CP043194.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124225.1_ASM812422v1_genomic.fna	NZ_CP043195.1	702510	703304	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124225.1_ASM812422v1_genomic.fna	NZ_CP043195.1	4449591	4450724	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124225.1_ASM812422v1_genomic.fna	NZ_CP043196.1	60757	61902	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124245.1_ASM812424v1_genomic.fna	NZ_CP043197.1	1484524	1485657	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124245.1_ASM812424v1_genomic.fna	NZ_CP043197.1	2394194	2394988	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124245.1_ASM812424v1_genomic.fna	NZ_CP043198.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124265.1_ASM812426v1_genomic.fna	NZ_CP043201.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124265.1_ASM812426v1_genomic.fna	NZ_CP043201.1	4161348	4162481	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124265.1_ASM812426v1_genomic.fna	NZ_CP043202.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124285.1_ASM812428v1_genomic.fna	NZ_CP043199.1	755258	756391	-	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124285.1_ASM812428v1_genomic.fna	NZ_CP043199.1	3885657	3886802	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124285.1_ASM812428v1_genomic.fna	NZ_CP043199.1	4514678	4515472	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124285.1_ASM812428v1_genomic.fna	NZ_CP043200.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124305.1_ASM812430v1_genomic.fna	NZ_CP043205.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124305.1_ASM812430v1_genomic.fna	NZ_CP043205.1	4161522	4162655	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124305.1_ASM812430v1_genomic.fna	NZ_CP043206.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124325.1_ASM812432v1_genomic.fna	NZ_CP043203.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124325.1_ASM812432v1_genomic.fna	NZ_CP043203.1	4161529	4162662	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124325.1_ASM812432v1_genomic.fna	NZ_CP043204.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124345.1_ASM812434v1_genomic.fna	NZ_CP043207.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124345.1_ASM812434v1_genomic.fna	NZ_CP043207.1	4161528	4162661	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124345.1_ASM812434v1_genomic.fna	NZ_CP043208.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124365.1_ASM812436v1_genomic.fna	NZ_CP043209.1	414446	415240	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124365.1_ASM812436v1_genomic.fna	NZ_CP043209.1	4161529	4162662	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124365.1_ASM812436v1_genomic.fna	NZ_CP043210.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008124385.1_ASM812438v1_genomic.fna	NZ_CP043211.1	699421	700215	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	99.75	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCF_008124385.1_ASM812438v1_genomic.fna	NZ_CP043211.1	4446504	4447637	+	blaEC	1-1134/1134	===============	0/0	100.00	100.00	ncbi	NG_047494.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008124385.1_ASM812438v1_genomic.fna	NZ_CP043212.1	29893	31038	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041996.1	4359940	4361073	+	blaEC-8	1-1134/1134	===============	0/0	100.00	98.33	ncbi	NG_049086.1	cephalosporin-hydrolyzing class C beta-lactamase EC-8	CEPHALOSPORIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	8689	9564	+	blaCTX-M-55	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049006.1	class A extended-spectrum beta-lactamase CTX-M-55	CEPHALOSPORIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	15534	16732	+	tet(A)	1-1200/1200	========/======	1/1	99.92	99.83	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	21018	22216	+	tet(A)	1-1200/1200	========/======	1/1	99.92	99.83	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	26503	27701	+	tet(A)	1-1200/1200	========/======	1/1	99.92	99.83	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	33452	33925	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	39807	40620	+	sul2	1-816/816	========/======	2/2	99.75	99.63	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	40657	41484	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	41484	42320	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047466.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	42551	43411	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	100718	102343	+	mcr-1.1	1-1626/1626	===============	0/0	100.00	100.00	ncbi	NG_050417.1	phosphoethanolamine--lipid A transferase MCR-1.1	COLISTIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	145215	146136	+	mph(A)	1-921/921	========/======	1/1	100.00	99.67	ncbi	NG_047986.1	Mph(A) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	166404	166820	-	fosA3	1-417/417	===============	0/0	100.00	100.00	ncbi	NG_050407.1	fosfomycin resistance glutathione transferase FosA3	FOSFOMYCIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	167432	168307	-	blaCTX-M-14	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048929.1	class A extended-spectrum beta-lactamase CTX-M-14	CEPHALOSPORIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	169428	170204	+	aac(3)-IVa	1-777/777	===============	0/0	100.00	99.87	ncbi	NG_047253.1	aminoglycoside N-acetyltransferase AAC(3)-IVa	GENTAMICIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	170433	171458	+	aph(4)-Ia	1-1026/1026	===============	0/0	100.00	100.00	ncbi	NG_047456.1	aminoglycoside O-phosphotransferase APH(4)-Ia	HYGROMYCIN
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	176305	177120	+	sul2	1-816/816	===============	0/0	100.00	99.88	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_008152105.1_ASM815210v1_genomic.fna	NZ_CP041997.1	179623	180837	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047877.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_008370755.1_ASM837075v1_genomic.fna	NZ_CP041678.1	4409838	4410971	+	blaEC-18	1-1134/1134	===============	0/0	100.00	99.21	ncbi	NG_049083.1	class C extended-spectrum beta-lactamase EC-18	CEPHALOSPORIN
GCF_008370755.1_ASM837075v1_genomic.fna	NZ_CP041679.1	8258	9133	-	blaCTX-M-1	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048897.1	class A extended-spectrum beta-lactamase CTX-M-1	CEPHALOSPORIN
GCF_008634095.2_ASM863409v2_genomic.fna	NZ_AP024921.1	5221541	5222674	-	blaEC	1-1134/1134	===============	0/0	100.00	97.71	ncbi	NG_047496.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008634095.2_ASM863409v2_genomic.fna	NZ_AP024923.1	3883	5097	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047866.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_008634095.2_ASM863409v2_genomic.fna	NZ_AP024923.1	6053	6889	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_008634095.2_ASM863409v2_genomic.fna	NZ_AP024923.1	6889	7552	-	aph(3'')-Ib	165-828/828	..=============	0/0	80.19	99.85	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_008635785.2_ASM863578v2_genomic.fna	NZ_AP024924.1	5110572	5111705	-	blaEC	1-1134/1134	===============	0/0	100.00	97.71	ncbi	NG_047496.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008823185.1_ASM882318v1_genomic.fna	NZ_CP042588.1	1983394	1984599	-	tet(B)	1-1206/1206	===============	0/0	100.00	100.00	ncbi	NG_048163.1	tetracycline efflux MFS transporter Tet(B)	TETRACYCLINE
GCF_008823185.1_ASM882318v1_genomic.fna	NZ_CP042588.1	3631487	3632131	-	qnrB19	1-645/645	===============	0/0	100.00	100.00	ncbi	NG_050479.1	quinolone resistance pentapeptide repeat protein QnrB19	QUINOLONE
GCF_008823185.1_ASM882318v1_genomic.fna	NZ_CP042588.1	3634522	3635382	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_008823185.1_ASM882318v1_genomic.fna	NZ_CP042588.1	4228385	4229518	+	blaEC	1-1134/1134	===============	0/0	100.00	99.73	ncbi	NG_047496.1	BlaEC family class C beta-lactamase	BETA-LACTAM
GCF_008823185.1_ASM882318v1_genomic.fna	NZ_CP042589.1	9346	10137	+	sul3	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
