FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028582.2	102286	103167	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028583.2	1233872	1237024	-	oqxB	1-3153/3153	===============	0/0	100.00	100.00	ncbi	NG_048025.1	multidrug efflux RND transporter permease subunit OqxB	PHENICOL;QUINOLONE
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028583.2	1237048	1238223	-	oqxA	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_048024.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	PHENICOL;QUINOLONE
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028583.2	2837911	2838771	+	blaSHV-158	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050033.1	class A beta-lactamase SHV-158	BETA-LACTAM
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028583.2	3140392	3141183	-	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_051846.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_002811325.3_ASM281132v3_genomic.fna	NZ_CP028583.2	4759997	4760416	-	fosA6	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025963.2	1200123	1203275	-	oqxB19	1-3153/3153	===============	0/0	100.00	99.11	ncbi	NG_050437.1	multidrug efflux RND transporter permease subunit OqxB19	PHENICOL;QUINOLONE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025963.2	1203299	1204474	-	oqxA6	1-1176/1176	===============	0/0	100.00	99.83	ncbi	NG_050424.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA6	PHENICOL;QUINOLONE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025963.2	2680938	2681798	+	blaSHV-11	1-861/861	===============	0/0	100.00	99.77	ncbi	NG_050000.1	class A broad-spectrum beta-lactamase SHV-11	BETA-LACTAM
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025963.2	4587854	4588266	-	fosA_gen	1-413/420	===============	0/0	98.33	98.79	ncbi	NG_047882.1	FosA family fosfomycin resistance glutathione transferase	FOSFOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025964.2	41000	41875	+	blaCTX-M-3	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048979.1	class A extended-spectrum beta-lactamase CTX-M-3	CEPHALOSPORIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025964.2	123130	123969	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025964.2	124479	125033	-	aac(6')-Ib4	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_051844.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	GENTAMICIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025964.2	125724	126464	-	blaIMP-4	1-741/741	===============	0/0	100.00	100.00	ncbi	NG_049203.1	subclass B1 metallo-beta-lactamase IMP-4	CARBAPENEM
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025965.2	4806	5279	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025965.2	25949	26605	+	qnrS1	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_050543.1	quinolone resistance pentapeptide repeat protein QnrS1	QUINOLONE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025965.2	34339	34704	-	ble-MBL	1-366/366	===============	0/0	100.00	100.00	ncbi	NG_047559.1	bleomycin binding protein Ble-MBL	BLEOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025965.2	34708	35520	-	blaNDM-1	1-813/813	===============	0/0	100.00	100.00	ncbi	NG_049326.1	subclass B1 metallo-beta-lactamase NDM-1	CARBAPENEM
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	26494	27309	+	sul2	1-816/816	===============	0/0	100.00	99.88	ncbi	NG_048118.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	27346	28173	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	28173	29009	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	29925	30740	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	99.88	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	32421	33281	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	35994	36548	+	aac(6')-Ib-D181Y	1-555/555	===============	0/0	100.00	99.82	ncbi	NG_067946.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	36645	37097	+	arr-3	1-453/453	===============	0/0	100.00	100.00	ncbi	NG_048581.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	RIFAMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	37230	37703	+	dfrA27	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047723.1	trimethoprim-resistant dihydrofolate reductase DfrA27	TRIMETHOPRIM
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	37884	38729	+	aadA16	1-846/846	===============	0/0	100.00	100.00	ncbi	NG_047339.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	STREPTOMYCIN
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	39187	40026	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	43773	44417	-	qnrB91	1-645/645	===============	0/0	100.00	100.00	ncbi	NG_057450.1	quinolone resistance pentapeptide repeat protein QnrB91	QUINOLONE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	44908	45747	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	49942	50863	-	mph(A)	1-921/921	========/======	1/1	100.00	99.67	ncbi	NG_047986.1	Mph(A) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	53096	54295	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_002811335.3_ASM281133v4_genomic.fna	NZ_CP025966.2	54895	56109	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047878.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045988.1	1162635	1165787	-	oqxB20	1-3153/3153	===============	0/0	100.00	99.11	ncbi	NG_050439.1	multidrug efflux RND transporter permease subunit OqxB20	PHENICOL;QUINOLONE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045988.1	1165811	1166986	-	oqxA11	1-1176/1176	===============	0/0	100.00	99.66	ncbi	NG_050419.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA11	PHENICOL;QUINOLONE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045988.1	2706524	2707384	+	blaSHV-145	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050019.1	class A beta-lactamase SHV-145	BETA-LACTAM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045988.1	4578283	4578702	-	fosA_gen	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_047882.1	FosA family fosfomycin resistance glutathione transferase	FOSFOMYCIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	20209	20865	-	qnrS1	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_050543.1	quinolone resistance pentapeptide repeat protein QnrS1	QUINOLONE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	25506	26381	-	blaCTX-M-15	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048935.1	class A extended-spectrum beta-lactamase CTX-M-15	CEPHALOSPORIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	29254	29808	+	aac(6')-Ib-AKT	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_056043.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	29878	30666	+	aadA1	1-789/789	===============	0/0	100.00	100.00	ncbi	NG_047327.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	30726	31550	+	blaOXA-9	1-825/825	===============	0/0	100.00	99.88	ncbi	NG_049830.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	BETA-LACTAM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045989.1	33821	34681	+	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045990.1	29729	30610	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045990.1	38342	38986	+	qnrB1	1-645/645	===============	0/0	100.00	100.00	ncbi	NG_050469.1	quinolone resistance pentapeptide repeat protein QnrB1	QUINOLONE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045990.1	42278	42751	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	18185	18682	+	dfrA12	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047689.1	trimethoprim-resistant dihydrofolate reductase DfrA12	TRIMETHOPRIM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	19090	19881	+	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047343.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	20386	21225	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	23831	24646	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	27149	28363	-	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	34427	35626	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	40002	40859	+	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	42456	43112	+	qnrS1	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_050543.1	quinolone resistance pentapeptide repeat protein QnrS1	QUINOLONE
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	51783	52619	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_002811425.2_ASM281142v2_genomic.fna	NZ_CP045991.1	52619	53446	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025005.1	1227791	1230943	-	oqxB	1-3153/3153	===============	0/0	100.00	100.00	ncbi	NG_048025.1	multidrug efflux RND transporter permease subunit OqxB	PHENICOL;QUINOLONE
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025005.1	1230967	1232142	-	oqxA	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_048024.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	PHENICOL;QUINOLONE
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025005.1	2805296	2806156	+	blaSHV-158	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050033.1	class A beta-lactamase SHV-158	BETA-LACTAM
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025005.1	4730722	4731141	-	fosA6	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025006.1	86567	87448	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025007.1	9480	10401	+	mph(A)	1-921/921	========/======	1/1	100.00	99.67	ncbi	NG_047986.1	Mph(A) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025007.1	12630	13445	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_002812365.1_ASM281236v1_genomic.fna	NZ_CP025007.1	14473	15333	+	blaSHV-12	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050590.1	class A extended-spectrum beta-lactamase SHV-12	CEPHALOSPORIN
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025008.1	1226595	1229747	-	oqxB	1-3153/3153	===============	0/0	100.00	100.00	ncbi	NG_048025.1	multidrug efflux RND transporter permease subunit OqxB	PHENICOL;QUINOLONE
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025008.1	1229771	1230946	-	oqxA	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_048024.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	PHENICOL;QUINOLONE
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025008.1	2801731	2802591	+	blaSHV-158	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050033.1	class A beta-lactamase SHV-158	BETA-LACTAM
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025008.1	4762638	4763057	-	fosA6	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025009.1	76085	76900	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025009.1	89987	90541	+	aac(6')-Ib-AKT	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_056043.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025009.1	95243	96124	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025010.1	25215	26075	-	blaTEM-1	1-861/861	===============	0/0	100.00	99.77	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025010.1	26775	27599	-	blaOXA-9	1-825/825	===============	0/0	100.00	99.88	ncbi	NG_049830.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	BETA-LACTAM
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025010.1	36570	37124	+	aac(6')-Ib-AKT	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_056043.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002812385.1_ASM281238v1_genomic.fna	NZ_CP025010.1	41826	42707	-	blaKPC-2	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049253.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	CARBAPENEM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025037.1	1227788	1230940	-	oqxB	1-3153/3153	===============	0/0	100.00	100.00	ncbi	NG_048025.1	multidrug efflux RND transporter permease subunit OqxB	PHENICOL;QUINOLONE
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025037.1	1230964	1232139	-	oqxA	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_048024.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	PHENICOL;QUINOLONE
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025037.1	2910858	2911718	+	blaSHV-158	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050033.1	class A beta-lactamase SHV-158	BETA-LACTAM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025037.1	4852793	4853212	-	fosA6	1-420/420	===============	0/0	100.00	98.81	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025038.1	44610	45449	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025038.1	45954	46745	-	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047343.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025038.1	47153	47650	-	dfrA12	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047689.1	trimethoprim-resistant dihydrofolate reductase DfrA12	TRIMETHOPRIM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025038.1	82408	83067	+	catA1	1-660/660	===============	0/0	100.00	99.85	ncbi	NG_047582.1	type A-1 chloramphenicol O-acetyltransferase	CHLORAMPHENICOL
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	23846	24727	-	blaKPC-3	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_049257.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	CARBAPENEM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	33714	34268	+	aac(6')-Ib-AKT	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_056043.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	34338	35126	+	aadA1	1-789/789	===============	0/0	100.00	100.00	ncbi	NG_047327.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	35186	36010	+	blaOXA-9	1-825/825	===============	0/0	100.00	100.00	ncbi	NG_049830.1	oxacillin-hydrolyzing class D beta-lactamase OXA-9	BETA-LACTAM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	36710	37570	+	blaTEM-150	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050194.1	class A beta-lactamase TEM-150	BETA-LACTAM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	38291	39127	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	39127	39954	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	39991	40806	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025039.1	51413	51886	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_002812665.1_ASM281266v1_genomic.fna	NZ_CP025041.1	8803	9587	-	blaSHV-12	77-861/861	.==============	0/0	91.17	99.87	ncbi	NG_050590.1	class A extended-spectrum beta-lactamase SHV-12	CEPHALOSPORIN
GCF_002813595.1_ASM281359v1_genomic.fna	NZ_CP025080.1	1174411	1177563	-	oqxB12	1-3153/3153	===============	0/0	100.00	99.46	ncbi	NG_050430.1	multidrug efflux RND transporter permease subunit OqxB12	PHENICOL;QUINOLONE
GCF_002813595.1_ASM281359v1_genomic.fna	NZ_CP025080.1	1177587	1178762	-	oqxA5	1-1176/1176	===============	0/0	100.00	99.66	ncbi	NG_050423.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA5	PHENICOL;QUINOLONE
GCF_002813595.1_ASM281359v1_genomic.fna	NZ_CP025080.1	2859578	2860438	+	blaSHV-190	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050056.1	class A beta-lactamase SHV-190	BETA-LACTAM
GCF_002813595.1_ASM281359v1_genomic.fna	NZ_CP025080.1	4733494	4733913	-	fosA6	1-420/420	===============	0/0	100.00	98.33	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	125952	126827	+	blaCTX-M-15	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_048935.1	class A extended-spectrum beta-lactamase CTX-M-15	CEPHALOSPORIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	136796	137269	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	141437	142297	-	aac(3)-IIe	1-861/861	===============	0/0	100.00	99.77	ncbi	NG_047244.1	aminoglycoside N-acetyltransferase AAC(3)-IIe	GENTAMICIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	143252	143806	+	aac(6')-Ib-D181Y	1-555/555	===============	0/0	100.00	99.82	ncbi	NG_067946.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	143937	144767	+	blaOXA-1	1-831/831	===============	0/0	100.00	100.00	ncbi	NG_049392.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	CEPHALOSPORIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	148755	149954	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	158182	158826	+	qnrB1	1-645/645	===============	0/0	100.00	100.00	ncbi	NG_050469.1	quinolone resistance pentapeptide repeat protein QnrB1	QUINOLONE
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	2846835	2847695	+	blaSHV-106	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_049996.1	class A extended-spectrum beta-lactamase SHV-106	CEPHALOSPORIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025143.1	4670714	4671133	-	fosA6	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_051497.1	fosfomycin resistance glutathione transferase FosA6	FOSFOMYCIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	148	963	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	87793	88674	+	blaKPC-33	1-882/882	===============	0/0	100.00	100.00	ncbi	NG_056170.1	inhibitor-resistant carbapenem-hydrolyzing class A beta-lactamase KPC-33	CARBAPENEM
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	101222	102061	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	102630	103184	-	aac(6')-33	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_047267.1	aminoglycoside 6'-N-acetyltransferase AAC(6')-33	AMINOGLYCOSIDE
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	103285	103818	-	ant(2'')-Ia	1-534/534	===============	0/0	100.00	100.00	ncbi	NG_047387.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCF_002833425.1_ASM283342v1_genomic.fna	NZ_CP025144.1	111080	111940	+	blaTEM-12	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050163.1	class A extended-spectrum beta-lactamase TEM-12	CEPHALOSPORIN
