FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	406312	407220	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	407217	407747	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	407840	408634	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	455557	457476	-	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	1841499	1842229	+	erm(A)	1-732/732	========/======	3/3	99.73	99.18	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	1842355	1843123	-	ant(9)-Ia	1-783/783	========/======	1/14	98.21	98.08	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	2271411	2272207	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	2548444	2548863	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	2822202	2822582	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	2822572	2824329	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001515665.1_ASM151566v1_genomic.fna	CP012015.1	2824436	2825281	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
GCA_001515665.1_ASM151566v1_genomic.fna	CP012016.1	1752	2472	-	cat-TC	1-717/717	========/======	4/4	100.00	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC	CHLORAMPHENICOL
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	47874	48656	+	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.87	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	48782	49513	-	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	68931	70937	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	ncbi	NG_047937.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	71037	72794	+	mecR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	72794	73165	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	99.73	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	154342	155694	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048135.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	407354	408262	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	408259	408789	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	408882	409676	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	456600	458518	-	tet(M)	1-1920/1920	========/======	1/1	99.95	99.95	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	1847785	1848516	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	1848642	1849424	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.87	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	2279534	2280330	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	2556606	2557025	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	2832228	2832608	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	2832598	2834355	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001515685.1_ASM151568v1_genomic.fna	CP012013.1	2834462	2835307	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
GCA_001515685.1_ASM151568v1_genomic.fna	CP012014.1	553	1273	-	cat-TC	1-717/717	========/======	4/4	100.00	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC	CHLORAMPHENICOL
GCA_001515705.1_ASM151570v1_genomic.fna	CP012017.1	1765	2485	-	cat-TC	1-717/717	========/======	4/4	100.00	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC	CHLORAMPHENICOL
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	47872	48654	+	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.87	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	48780	49511	-	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	68930	70936	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	ncbi	NG_047937.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	71036	72793	+	mecR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	72793	73164	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	99.73	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	154107	155459	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048135.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	406305	407213	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	407210	407740	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	407833	408627	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	455470	457389	-	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	1840761	1841492	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	1841618	1842400	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.75	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	2270384	2271180	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	2547632	2548051	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	2823109	2823489	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	2823479	2825236	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001515705.1_ASM151570v1_genomic.fna	CP012018.1	2825343	2826188	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	47899	48682	+	ant(9)-Ia	1-783/783	========/======	1/1	100.00	99.62	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	48808	49539	-	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	70290	72296	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	ncbi	NG_047937.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	72396	74153	+	mecR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	74153	74524	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	99.73	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	157034	158386	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048135.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	452355	453263	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	453260	453790	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	453883	454677	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	501600	503519	-	tet(M)	1-1920/1920	===============	0/0	100.00	99.95	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	1890260	1890991	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	1891117	1891899	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	99.87	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	2328370	2329166	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	2604288	2604707	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	2880352	2880732	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	2880722	2882479	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001515745.1_ASM151574v1_genomic.fna	CP012011.1	2882586	2883431	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	48084	48866	+	ant(9)-Ia	1-783/783	========/======	2/2	99.87	99.62	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	48996	49727	-	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	69146	71152	-	mecA	1-2007/2007	===============	0/0	100.00	99.90	ncbi	NG_047937.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	71252	73009	+	mecR1	1-1758/1758	===============	0/0	100.00	100.00	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	73009	73397	+	mecI_of_mecA	1-372/372	========/======	12/17	100.00	95.12	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	154315	155667	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.93	ncbi	NG_048135.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	406515	407423	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	407420	407950	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	408043	408837	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	455763	457682	-	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	1835636	1836370	+	erm(A)	1-732/732	========/======	5/5	99.86	99.19	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	1836496	1837285	-	ant(9)-Ia	1-783/783	========/======	7/7	100.00	98.99	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	2536372	2536791	+	fosB-Saur	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	2811465	2811845	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	2811835	2813592	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001515765.1_ASM151576v1_genomic.fna	CP012012.1	2813699	2814544	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM
GCA_001548295.1_ASM154829v1_genomic.fna	AP014942.1	108069	109421	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	40194	40598	-	bleO	1-405/405	===============	0/0	100.00	100.00	ncbi	NG_047557.1	bleomycin binding protein	BLEOMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	40815	41585	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_047375.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	44031	46037	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	46137	47894	+	mecR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	47894	48265	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	100.00	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	55002	55733	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	55859	56641	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	100.00	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	150718	152070	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	1763438	1764169	+	erm(A)	1-732/732	===============	0/0	100.00	100.00	ncbi	NG_047789.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MACROLIDE
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	1764295	1765077	-	ant(9)-Ia	1-783/783	===============	0/0	100.00	100.00	ncbi	NG_047397.1	aminoglycoside nucleotidyltransferase ANT(9)-Ia	SPECTINOMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017320.1	2443757	2444176	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017321.1	2196	2992	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN
GCA_001548415.1_ASM154841v1_genomic.fna	AP017321.1	18403	18783	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001548415.1_ASM154841v1_genomic.fna	AP017321.1	18773	20530	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001548415.1_ASM154841v1_genomic.fna	AP017321.1	20637	21482	+	blaZ	1-846/846	===============	0/0	100.00	98.94	ncbi	NG_047532.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
GCA_001548415.1_ASM154841v1_genomic.fna	AP017321.1	36438	36923	-	dfrC	1-486/486	===============	0/0	100.00	98.97	ncbi	NG_047752.1	trimethoprim-resistant dihydrofolate reductase DfrC	TRIMETHOPRIM
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	40205	40609	-	bleO	1-405/405	===============	0/0	100.00	100.00	ncbi	NG_047557.1	bleomycin binding protein	BLEOMYCIN
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	40826	41596	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_047375.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	42871	44877	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	120351	121703	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	1969357	1969737	-	blaI_of_Z	1-381/381	===============	0/0	100.00	95.54	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	1969727	1971484	-	blaR1	1-1758/1758	===============	0/0	100.00	92.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	1971591	1972436	+	blaZ	1-846/846	===============	0/0	100.00	96.57	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
GCA_001549655.1_ASM154965v1_genomic.fna	AP014652.1	2353253	2353672	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	40205	40609	-	bleO	1-405/405	===============	0/0	100.00	100.00	ncbi	NG_047557.1	bleomycin binding protein	BLEOMYCIN
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	40826	41596	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_047375.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	42871	44877	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	120351	121703	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_055984.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	1969357	1969737	-	blaI_of_Z	1-381/381	===============	0/0	100.00	95.54	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	1969727	1971484	-	blaR1	1-1758/1758	===============	0/0	100.00	92.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	1971591	1972436	+	blaZ	1-846/846	===============	0/0	100.00	96.57	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM
GCA_001549675.1_ASM154967v1_genomic.fna	AP014653.1	2353253	2353672	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_001558275.2_ASM155827v2_genomic.fna	CP014113.2	183982	184623	+	fusD	1-642/642	===============	0/0	100.00	97.35	ncbi	NG_050585.1	FusD family fusidic acid resistance EF-G-binding protein	FUSIDIC_ACID
GCA_001558275.2_ASM155827v2_genomic.fna	CP014115.1	25662	26561	-	mph(C)	1-900/900	===============	0/0	100.00	100.00	ncbi	NG_047991.1	Mph(C) family macrolide 2'-phosphotransferase	MACROLIDE
