FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCA_009662175.1.fasta	NZ_CP045820.1	4230134	4230655	-	satA_Bs	1-522/522	===============	0/0	100.00	94.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662175.1.fasta	NZ_CP045820.1	4232658	4234034	-	tet(L)	1-1377/1377	===============	0/0	100.00	98.77	ncbi	NG_048202.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662195.1.fasta	NZ_CP045824.1	273938	274858	+	mphK	1-921/921	===============	0/0	100.00	98.05	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662195.1.fasta	NZ_CP045824.1	591540	593183	-	vmlR	1-1644/1644	===============	0/0	100.00	98.42	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662195.1.fasta	NZ_CP045824.1	2053301	2055900	-	rphC	1-2606/2607	========/======	4/24	99.39	82.45	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662195.1.fasta	NZ_CP045824.1	2735467	2736319	-	aadK	1-853/855	===============	0/0	99.77	98.59	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662195.1.fasta	NZ_CP045824.1	4196321	4196842	-	satA_Bs	1-522/522	===============	0/0	100.00	94.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662195.1.fasta	NZ_CP045824.1	4198841	4200217	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662215.1.fasta	NZ_CP045821.1	275437	276357	+	mphK	1-921/921	===============	0/0	100.00	100.00	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662215.1.fasta	NZ_CP045821.1	583823	585466	-	vmlR	1-1644/1644	===============	0/0	100.00	100.00	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662215.1.fasta	NZ_CP045821.1	2030416	2033015	-	rphC	1-2606/2607	========/======	6/26	99.35	82.42	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662215.1.fasta	NZ_CP045821.1	2716506	2717360	-	aadK	1-855/855	===============	0/0	100.00	100.00	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662215.1.fasta	NZ_CP045821.1	4160713	4161234	-	satA_Bs	1-522/522	===============	0/0	100.00	100.00	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662215.1.fasta	NZ_CP045821.1	4163234	4164610	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662235.1.fasta	NZ_CP045825.1	276747	277667	+	mphK	1-921/921	===============	0/0	100.00	98.48	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662235.1.fasta	NZ_CP045825.1	330799	331519	+	cat-TC	1-717/717	========/======	4/4	100.00	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC	CHLORAMPHENICOL
GCA_009662235.1.fasta	NZ_CP045825.1	592828	594471	-	vmlR	1-1644/1644	===============	0/0	100.00	98.48	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662235.1.fasta	NZ_CP045825.1	2141458	2144057	-	rphC	1-2606/2607	========/======	4/24	99.39	82.26	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662235.1.fasta	NZ_CP045825.1	2664539	2665391	-	aadK	1-853/855	===============	0/0	99.77	98.71	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662235.1.fasta	NZ_CP045825.1	4123945	4124466	-	satA_Bs	1-522/522	===============	0/0	100.00	94.44	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662235.1.fasta	NZ_CP045825.1	4126419	4127795	-	tet(L)	1-1377/1377	===============	0/0	100.00	98.91	ncbi	NG_048202.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662255.1.fasta	NZ_CP045823.1	273938	274858	+	mphK	1-921/921	===============	0/0	100.00	99.02	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662255.1.fasta	NZ_CP045823.1	592627	594270	-	vmlR	1-1644/1644	===============	0/0	100.00	98.60	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662255.1.fasta	NZ_CP045823.1	2041356	2043955	-	rphC	1-2606/2607	========/======	4/24	99.39	82.45	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662255.1.fasta	NZ_CP045823.1	2729447	2730299	-	aadK	1-853/855	===============	0/0	99.77	98.12	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662255.1.fasta	NZ_CP045823.1	4187492	4188013	-	satA_Bs	1-522/522	===============	0/0	100.00	94.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662255.1.fasta	NZ_CP045823.1	4190016	4191392	-	tet(L)	1-1377/1377	===============	0/0	100.00	98.77	ncbi	NG_048202.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662275.1.fasta	NZ_CP045826.1	328669	329589	+	mphK	1-921/921	===============	0/0	100.00	98.05	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662275.1.fasta	NZ_CP045826.1	382788	383508	+	cat-TC	1-717/717	========/======	4/4	100.00	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC	CHLORAMPHENICOL
GCA_009662275.1.fasta	NZ_CP045826.1	649710	651353	-	vmlR	1-1644/1644	===============	0/0	100.00	98.48	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662275.1.fasta	NZ_CP045826.1	2124437	2127036	-	rphC	1-2606/2607	========/======	4/24	99.39	82.45	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662275.1.fasta	NZ_CP045826.1	2673287	2674141	-	aadK	1-855/855	===============	0/0	100.00	99.30	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662275.1.fasta	NZ_CP045826.1	4132730	4133251	-	satA_Bs	1-522/522	===============	0/0	100.00	94.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662275.1.fasta	NZ_CP045826.1	4135254	4136630	-	tet(L)	1-1377/1377	===============	0/0	100.00	98.77	ncbi	NG_048202.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662335.1.fasta	NZ_CP045816.1	303536	304456	+	mphK	1-921/921	===============	0/0	100.00	98.05	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662335.1.fasta	NZ_CP045816.1	619212	620858	-	vmlR	1-1644/1644	========/======	1/3	100.00	98.54	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662335.1.fasta	NZ_CP045816.1	1996810	1999400	-	rphC	1-2606/2607	========/======	5/33	99.04	82.06	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662335.1.fasta	NZ_CP045816.1	2555200	2556054	-	aadK	1-855/855	===============	0/0	100.00	98.83	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662335.1.fasta	NZ_CP045816.1	4076252	4076773	-	satA_Bs	1-522/522	===============	0/0	100.00	95.21	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662355.1.fasta	NZ_CP045817.1	267356	268276	+	mphK	1-921/921	===============	0/0	100.00	99.35	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662355.1.fasta	NZ_CP045817.1	582581	584224	-	vmlR	1-1644/1644	===============	0/0	100.00	98.60	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662355.1.fasta	NZ_CP045817.1	2030442	2033041	-	rphC	1-2606/2607	========/======	5/14	99.58	82.57	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662355.1.fasta	NZ_CP045817.1	2571905	2572759	-	aadK	1-855/855	===============	0/0	100.00	98.71	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662355.1.fasta	NZ_CP045817.1	4053972	4054493	-	satA_Bs	1-522/522	===============	0/0	100.00	95.78	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662375.1.fasta	NZ_CP045818.1	274018	274938	+	mphK	1-921/921	===============	0/0	100.00	98.05	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662375.1.fasta	NZ_CP045818.1	592719	594362	-	vmlR	1-1644/1644	===============	0/0	100.00	98.60	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662375.1.fasta	NZ_CP045818.1	2042452	2045051	-	rphC	1-2606/2607	========/======	4/24	99.39	82.45	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662375.1.fasta	NZ_CP045818.1	2595881	2596733	-	aadK	1-853/855	===============	0/0	99.77	98.12	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662375.1.fasta	NZ_CP045818.1	4053933	4054454	-	satA_Bs	1-522/522	===============	0/0	100.00	94.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662375.1.fasta	NZ_CP045818.1	4056457	4057833	-	tet(L)	1-1377/1377	===============	0/0	100.00	98.77	ncbi	NG_048202.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662395.1.fasta	NZ_CP045814.1	313816	314739	+	blaP	1-924/924	===============	0/0	100.00	100.00	ncbi	NG_051162.1	class A beta-lactamase BlaP	BETA-LACTAM
GCA_009662395.1.fasta	NZ_CP045814.1	2097252	2099845	+	rphC	1-2606/2607	========/======	6/30	99.16	81.87	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662415.1.fasta	NZ_CP045812.1	275437	276357	+	mphK	1-921/921	===============	0/0	100.00	100.00	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662415.1.fasta	NZ_CP045812.1	604332	605975	-	vmlR	1-1644/1644	===============	0/0	100.00	100.00	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662415.1.fasta	NZ_CP045812.1	2050921	2053520	-	rphC	1-2606/2607	========/======	6/26	99.35	82.42	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662415.1.fasta	NZ_CP045812.1	2735268	2736122	-	aadK	1-855/855	===============	0/0	100.00	100.00	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662415.1.fasta	NZ_CP045812.1	4184656	4185177	-	satA_Bs	1-522/522	===============	0/0	100.00	100.00	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662415.1.fasta	NZ_CP045812.1	4187177	4188553	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662435.1.fasta	NZ_CP045922.1	275437	276357	+	mphK	1-921/921	===============	0/0	100.00	100.00	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662435.1.fasta	NZ_CP045922.1	604332	605975	-	vmlR	1-1644/1644	===============	0/0	100.00	100.00	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662435.1.fasta	NZ_CP045922.1	2050921	2053520	-	rphC	1-2606/2607	========/======	6/26	99.35	82.42	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662435.1.fasta	NZ_CP045922.1	2735268	2736122	-	aadK	1-855/855	===============	0/0	100.00	100.00	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662435.1.fasta	NZ_CP045922.1	4184657	4185178	-	satA_Bs	1-522/522	===============	0/0	100.00	100.00	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662435.1.fasta	NZ_CP045922.1	4187178	4188554	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009662455.1.fasta	NZ_CP045811.1	275437	276357	+	mphK	1-921/921	===============	0/0	100.00	100.00	ncbi	NG_065846.1	macrolide 2'-phosphotransferase MphK	MACROLIDE
GCA_009662455.1.fasta	NZ_CP045811.1	583823	585466	-	vmlR	1-1644/1644	===============	0/0	100.00	100.00	ncbi	NG_063831.1	ABC-F type ribosomal protection protein VmlR	LINCOSAMIDE;STREPTOGRAMIN;TIAMULIN
GCA_009662455.1.fasta	NZ_CP045811.1	2030358	2032957	-	rphC	1-2606/2607	========/======	6/26	99.35	82.42	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009662455.1.fasta	NZ_CP045811.1	2583225	2584079	-	aadK	1-855/855	===============	0/0	100.00	100.00	ncbi	NG_047379.1	aminoglycoside 6-adenylyltransferase AadK	STREPTOMYCIN
GCA_009662455.1.fasta	NZ_CP045811.1	4032613	4033134	-	satA_Bs	1-522/522	===============	0/0	100.00	100.00	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009662455.1.fasta	NZ_CP045811.1	4035134	4036510	-	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009663035.1.fasta	NZ_CP045926.1	1061729	1064325	+	rphC	1-2606/2607	========/======	4/23	99.35	80.60	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009663035.1.fasta	NZ_CP045926.1	1782431	1783801	-	tet(L)	1-1377/1377	========/======	4/12	99.35	86.38	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009663035.1.fasta	NZ_CP045926.1	1784010	1784531	-	satA_Bs	1-522/522	===============	0/0	100.00	85.06	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009663035.1.fasta	NZ_CP045926.1	3682123	3683172	+	clbA	1-1050/1050	===============	0/0	100.00	97.14	ncbi	NG_062350.1	23S rRNA (adenine(2503)-C(8))-methyltransferase ClbA	LINCOSAMIDE;MACROLIDE;STREPTOGRAMIN
GCA_009806595.1.fasta	NZ_CP047097.1	115837	116424	+	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806595.1.fasta	NZ_CP047097.1	645482	646393	-	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806595.1.fasta	NZ_CP047097.1	1066752	1067167	+	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806595.1.fasta	NZ_CP047097.1	1478682	1479611	+	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806595.1.fasta	NZ_CP047097.1	2083543	2084097	+	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009806595.1.fasta	NZ_CP047097.1	2367039	2367809	-	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806595.1.fasta	NZ_CP047097.1	2928609	2929028	+	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806615.1.fasta	NZ_CP047098.1	62475	63404	-	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806615.1.fasta	NZ_CP047098.1	474920	475335	-	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806615.1.fasta	NZ_CP047098.1	895690	896601	+	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806615.1.fasta	NZ_CP047098.1	1425662	1426249	-	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806615.1.fasta	NZ_CP047098.1	3840477	3840896	-	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806615.1.fasta	NZ_CP047098.1	4401693	4402463	+	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806615.1.fasta	NZ_CP047098.1	4685405	4685959	-	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009806635.1.fasta	NZ_CP047099.1	1343257	1343844	+	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806635.1.fasta	NZ_CP047099.1	1872904	1873815	-	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806635.1.fasta	NZ_CP047099.1	2294170	2294585	+	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806635.1.fasta	NZ_CP047099.1	2706101	2707030	+	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806635.1.fasta	NZ_CP047099.1	3310965	3311519	+	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009806635.1.fasta	NZ_CP047099.1	3594461	3595231	-	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806635.1.fasta	NZ_CP047099.1	4156028	4156447	+	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806655.1.fasta	NZ_CP047104.1	87241	88170	+	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806655.1.fasta	NZ_CP047104.1	692105	692659	+	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009806655.1.fasta	NZ_CP047104.1	975600	976370	-	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806655.1.fasta	NZ_CP047104.1	1537171	1537590	+	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806655.1.fasta	NZ_CP047104.1	3951849	3952436	+	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806655.1.fasta	NZ_CP047104.1	4481499	4482410	-	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806655.1.fasta	NZ_CP047104.1	4902764	4903179	+	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806675.1.fasta	NZ_CP047107.1	263472	264383	+	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806675.1.fasta	NZ_CP047107.1	793446	794033	-	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806675.1.fasta	NZ_CP047107.1	3208287	3208706	-	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806675.1.fasta	NZ_CP047107.1	3769507	3770277	+	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806675.1.fasta	NZ_CP047107.1	4053219	4053773	-	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009806675.1.fasta	NZ_CP047107.1	4657708	4658637	-	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806675.1.fasta	NZ_CP047107.1	5070155	5070570	-	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806695.1.fasta	NZ_CP047111.1	543510	544439	-	bla1	1-930/930	===============	0/0	100.00	100.00	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
GCA_009806695.1.fasta	NZ_CP047111.1	955955	956370	-	fosB_gen	1-416/417	===============	0/0	99.76	87.50	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_009806695.1.fasta	NZ_CP047111.1	1376724	1377635	+	mphL	1-912/912	===============	0/0	100.00	91.12	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_009806695.1.fasta	NZ_CP047111.1	1906697	1907284	-	vanZ-F	21-605/621	========/======	1/3	94.20	83.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_009806695.1.fasta	NZ_CP047111.1	4321539	4321958	-	fosB2	1-420/420	===============	0/0	100.00	100.00	ncbi	NG_050411.1	fosfomycin resistance bacillithiol transferase FosB2	FOSFOMYCIN
GCA_009806695.1.fasta	NZ_CP047111.1	4882759	4883529	+	BcII	1-771/771	===============	0/0	100.00	100.00	ncbi	NG_047220.1	BcII family subclass B1 metallo-beta-lactamase	CARBAPENEM
GCA_009806695.1.fasta	NZ_CP047111.1	5166471	5167025	-	satA_Ba	1-555/555	===============	0/0	100.00	100.00	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009906915.1.fasta	NZ_CP047644.1	1890405	1893001	+	rphC	1-2606/2607	========/======	4/23	99.35	80.56	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_009906915.1.fasta	NZ_CP047644.1	2754685	2756061	-	tet(L)	1-1377/1377	===============	0/0	100.00	87.07	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009906915.1.fasta	NZ_CP047644.1	2756271	2756792	-	satA_Bs	1-522/522	===============	0/0	100.00	84.48	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009931675.1.fasta	NZ_CP048002.1	419110	420486	-	tet(L)	1-1377/1377	===============	0/0	100.00	87.36	ncbi	NG_048204.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE
GCA_009931675.1.fasta	NZ_CP048002.1	420696	421217	-	satA_Bs	1-522/522	===============	0/0	100.00	84.48	ncbi	NG_064662.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_009931675.1.fasta	NZ_CP048002.1	3731388	3733984	+	rphC	1-2606/2607	========/======	4/23	99.35	80.71	ncbi	NG_063825.1	rifamycin-inactivating phosphotransferase RphC	RIFAMYCIN
GCA_013113775.1.fasta	NZ_CP051858.1	315082	315633	+	satA_Ba	1-546/555	========/======	1/6	98.38	91.49	ncbi	NG_064661.1	streptothricin N-acetyltransferase SatA	STREPTOTHRICIN
GCA_013113775.1.fasta	NZ_CP051858.1	3610431	3611030	+	vanZ-F	21-605/621	========/======	2/15	94.20	82.33	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_013113775.1.fasta	NZ_CP051858.1	4157564	4158475	-	mphL	1-912/912	===============	0/0	100.00	92.22	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_013113775.1.fasta	NZ_CP051858.1	4554563	4554979	+	fosB_gen	1-417/417	===============	0/0	100.00	97.60	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_013177495.2.fasta	NZ_CP053656.2	961597	962181	+	vanZ-F	21-605/621	========/======	2/2	94.04	83.96	ncbi	NG_048535.1	glycopeptide resistance protein VanZ-F	VANCOMYCIN
GCA_013177495.2.fasta	NZ_CP053656.2	1492769	1493680	-	mphL	1-912/912	===============	0/0	100.00	91.34	ncbi	NG_055768.1	macrolide 2'-phosphotransferase MphL	MACROLIDE
GCA_013177495.2.fasta	NZ_CP053656.2	1906435	1906850	+	fosB_gen	1-416/417	===============	0/0	99.76	87.74	ncbi	NG_055636.1	FosB/FosD family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN
GCA_013177495.2.fasta	NZ_CP053656.2	2327086	2328015	+	bla1	1-930/930	===============	0/0	100.00	96.34	ncbi	NG_055637.1	class A beta-lactamase Bla1	BETA-LACTAM
